PM2.5,PM10,NO2,SO2,CO,O3,no,nh3,aqi_value
15.78,18.21,24.33,10.85,403.88,60.08,1.14,0.59,95
17.01,19.69,26.73,12.04,410.56,57.94,1.38,0.76,59
16.92,19.67,27.08,11.92,420.57,48.64,1.6,0.82,51
15.96,19.26,26.05,10.13,413.89,46.49,1.38,0.73,69
18.4,22.6,27.08,9.42,417.23,55.07,1.03,0.48,81
22.8,29.21,29.13,9.66,427.25,65.8,0.88,0.16,97
25.63,34.33,30.5,10.13,440.6,71.53,0.82,0.02,117
25.59,35.43,30.16,10.61,440.6,72.24,0.8,0.0,133
23.46,30.99,28.45,10.13,423.91,77.25,0.78,0.0,93
20.0,24.31,26.39,8.94,407.22,80.11,0.7,0.0,58
17.03,19.9,22.62,7.75,393.87,78.68,0.62,0.0,89
16.83,19.93,22.96,8.58,393.87,75.1,0.65,0.0,88
17.5,21.1,23.99,10.01,393.87,73.67,0.7,0.0,96
17.86,22.49,25.36,11.09,393.87,69.38,0.75,0.0,62
17.86,23.27,25.36,11.32,397.21,65.8,0.72,0.0,63
21.14,29.05,24.33,10.97,390.53,64.37,0.63,0.0,53
23.43,32.66,25.7,11.09,380.52,62.94,0.69,0.0,74
24.34,33.91,37.36,13.23,417.23,47.92,1.19,0.09,78
26.19,37.61,54.84,15.97,473.98,24.68,1.9,1.51,109
26.26,38.41,60.32,17.64,494.0,12.52,2.25,6.48,138
24.51,35.35,61.01,19.31,507.35,10.82,2.31,11.62,58
21.51,30.28,63.75,20.5,514.03,20.38,2.22,9.95,100
16.62,21.59,48.67,16.45,453.95,70.81,1.57,3.58,85
15.79,18.95,43.53,15.5,440.6,91.55,1.47,2.04,88
14.88,17.06,37.01,14.42,427.25,91.55,1.44,1.87,93
12.16,13.84,29.82,13.23,410.56,75.1,1.35,1.42,75
10.42,11.97,27.42,12.28,397.21,62.94,1.25,1.36,65
12.47,14.19,26.73,10.97,397.21,61.51,1.16,1.26,62
16.76,18.87,30.16,10.85,420.57,59.37,1.19,1.12,90
18.83,21.18,37.36,11.68,453.95,50.07,1.35,0.87,75
16.36,18.39,45.93,11.21,460.62,37.19,1.35,0.34,62
13.73,15.6,52.09,11.68,467.3,22.89,1.39,0.11,83
14.0,16.14,57.58,12.99,500.68,9.39,1.5,0.96,67
15.41,17.62,57.58,14.07,520.71,2.1,1.49,3.69,90
17.78,20.17,51.41,11.44,547.41,0.27,1.19,9.28,82
19.89,22.63,44.55,8.94,560.76,0.13,1.06,12.52,89
21.09,24.09,42.5,8.82,547.41,0.39,1.19,9.83,62
21.91,25.26,42.84,9.89,534.06,0.54,1.54,7.93,69
23.2,27.05,42.84,11.8,540.73,0.18,1.96,10.62,76
25.41,29.89,43.53,15.14,574.11,0.01,2.56,18.78,133
28.39,33.54,46.61,17.4,620.84,0.0,2.88,30.85,108
33.02,39.34,54.15,15.74,734.33,0.15,2.75,52.75,146
36.54,43.34,65.12,15.97,821.11,1.04,2.44,68.84,132
27.7,31.04,72.66,18.84,574.11,5.05,1.19,14.53,101
19.88,22.4,64.43,15.74,527.38,13.77,1.2,5.14,89
16.86,19.2,58.26,15.5,514.03,29.33,1.3,3.49,64
12.58,14.35,40.1,12.99,467.3,71.53,1.03,1.93,59
12.23,13.61,26.39,11.21,440.6,117.3,0.86,1.62,117
14.57,15.82,19.71,10.49,427.25,157.36,0.85,1.36,169
17.74,19.14,22.28,12.16,440.6,180.24,1.17,1.36,207
19.37,21.13,34.27,15.26,473.98,168.8,1.68,1.54,170
18.14,20.18,49.35,17.17,500.68,131.61,1.96,1.31,101
16.04,18.34,64.43,17.4,534.06,85.83,2.15,1.87,58
13.98,16.54,71.97,16.45,567.44,52.93,2.28,3.69,128
12.72,15.54,76.09,15.5,607.49,27.54,2.31,2.88,121
12.33,15.29,71.97,14.19,627.52,12.52,2.12,0.87,112
12.21,15.21,58.95,10.25,647.54,8.31,1.52,1.9,72
10.43,12.85,41.13,5.96,614.17,12.52,0.94,1.08,58
7.74,9.14,21.76,3.99,520.71,27.18,0.63,0.02,41
6.83,7.75,15.42,3.87,480.65,32.19,0.54,0.01,19
6.63,7.44,13.19,3.87,460.62,32.54,0.5,0.01,33
6.82,7.71,13.54,3.67,447.27,27.54,0.45,0.03,29
7.32,8.38,15.59,3.7,427.25,20.21,0.44,0.11,3
7.98,9.29,18.68,4.17,420.57,12.52,0.49,0.41,28
8.51,10.11,21.93,4.83,420.57,5.14,0.64,1.72,31
9.25,11.47,21.93,5.72,453.95,3.84,1.19,11.06,11
9.78,12.39,22.96,7.45,494.0,10.55,1.82,21.01,27
7.53,9.06,19.71,7.27,433.92,32.54,1.42,9.39,31
7.1,8.4,18.51,6.79,417.23,50.07,1.35,6.09,6
7.35,8.53,16.62,6.62,393.87,70.1,1.25,4.02,90
6.31,7.3,15.08,5.96,370.5,77.25,1.06,2.12,67
4.6,5.42,12.34,5.01,357.15,81.54,0.88,1.93,92
3.87,4.6,10.62,4.41,357.15,87.98,0.78,1.82,75
3.71,4.4,9.77,4.23,357.15,94.41,0.76,1.9,78
3.95,4.69,11.48,4.71,367.16,100.14,0.85,2.1,131
4.21,5.02,14.39,5.3,380.52,104.43,1.01,2.43,123
6.68,8.45,43.18,7.57,500.68,87.98,2.31,7.49,81
11.73,15.17,83.63,10.73,674.25,62.94,4.05,11.85,101
20.94,25.99,113.79,12.28,794.41,42.92,4.81,6.03,101
30.13,36.23,101.45,10.97,834.47,33.26,3.67,0.13,115
34.99,41.96,89.11,9.06,867.84,19.85,2.75,0.32,125
37.59,45.03,83.63,8.23,894.55,7.15,2.28,2.18,132
37.79,44.69,74.03,8.11,867.84,5.54,1.68,2.12,150
36.95,43.21,64.43,8.23,807.76,7.24,1.27,1.15,132
37.1,43.08,60.32,8.46,774.38,4.56,1.11,1.63,122
39.5,45.45,53.47,7.21,807.76,0.14,1.08,15.87,104
42.35,48.33,43.87,7.39,854.49,0.0,1.6,40.23,140
44.37,49.41,40.44,10.01,894.55,0.0,2.66,62.58,141
45.63,50.17,37.7,12.28,934.6,0.0,3.93,83.15,105
48.32,55.09,32.56,10.61,1094.82,0.27,4.75,126.96,143
54.07,64.55,34.62,7.99,1441.96,1.31,3.77,200.27,161
52.34,60.38,105.56,27.18,1094.82,20.74,2.69,67.06,155
58.07,66.75,139.83,34.33,1121.52,42.2,3.86,41.13,164
58.49,67.21,150.8,41.48,1068.12,76.53,5.0,17.66,190
31.36,35.15,58.26,23.84,594.14,163.08,3.29,3.13,171
33.49,36.23,28.1,17.17,507.35,220.3,2.31,1.84,201
39.11,41.55,17.14,14.78,500.68,260.35,1.9,1.22,249
36.14,38.17,14.05,12.52,500.68,251.77,1.66,1.12,243
28.03,29.74,15.25,11.09,494.0,208.85,1.57,1.3,239
22.73,24.27,16.96,9.3,473.98,171.66,1.39,1.4,178
21.11,23.17,27.42,11.56,514.03,140.19,1.92,1.98,162
20.24,22.76,33.24,11.92,547.41,117.3,2.18,1.61,148
19.75,22.57,34.96,10.85,560.76,101.57,2.18,0.44,124
19.99,22.98,35.64,9.06,574.11,86.55,1.85,0.01,68
20.58,23.66,41.81,7.99,594.14,67.95,1.68,0.0,57
20.74,23.71,50.04,7.45,607.49,48.64,1.49,0.0,74
19.66,22.19,49.35,6.85,580.79,38.98,1.06,0.0,55
18.29,20.33,39.76,6.26,534.06,40.77,0.69,0.0,86
17.44,19.18,31.53,5.9,500.68,44.35,0.51,0.0,96
17.38,19.03,28.79,4.29,480.65,34.33,0.33,0.01,51
17.73,19.48,30.16,3.7,467.3,18.6,0.34,0.14,93
18.32,20.33,33.93,4.65,473.98,7.24,0.56,1.06,61
19.36,21.82,37.01,6.38,500.68,0.73,0.98,7.6,58
21.4,24.76,35.3,6.79,607.49,1.83,1.55,32.19,84
23.68,27.91,40.78,7.87,761.03,5.9,2.22,62.58,51
18.96,21.96,52.09,21.7,554.08,50.78,2.5,16.76,55
22.2,25.66,56.21,26.23,567.44,89.41,3.1,13.41,57
27.38,31.02,46.61,26.94,554.08,154.5,3.17,7.38,165
17.34,18.96,13.71,11.21,410.56,175.95,1.3,1.79,167
13.94,15.12,7.71,7.03,377.18,163.08,0.79,1.06,164
12.23,13.34,7.11,5.84,367.16,148.77,0.63,1.09,168
10.92,11.95,7.2,5.36,367.16,135.9,0.59,1.13,144
11.76,12.85,7.97,5.36,373.84,131.61,0.58,1.19,121
13.48,14.61,9.17,5.19,383.85,130.18,0.59,1.2,130
16.01,17.57,15.77,7.51,420.57,120.16,0.94,1.41,110
17.21,19.19,19.88,8.34,447.27,105.86,1.11,0.75,134
19.3,21.82,20.05,8.11,460.62,97.27,1.01,0.1,90
23.37,26.84,18.85,7.87,480.65,97.27,0.81,0.0,85
25.7,29.82,18.16,7.63,494.0,97.27,0.68,0.0,129
24.56,28.02,17.99,7.33,507.35,94.41,0.63,0.0,71
19.85,21.7,16.45,6.62,500.68,90.84,0.48,0.0,87
16.49,17.54,15.25,6.74,487.33,87.98,0.43,0.0,65
16.61,17.75,15.08,7.15,480.65,85.12,0.4,0.0,97
17.11,18.55,15.08,7.45,473.98,82.25,0.38,0.0,52
14.38,15.88,14.74,7.51,447.27,74.39,0.37,0.0,82
9.6,10.94,14.39,7.27,383.85,60.8,0.38,0.0,78
5.67,6.63,15.25,6.97,327.11,46.49,0.41,0.0,17
3.78,4.53,19.02,7.21,303.75,35.41,0.53,0.06,18
3.02,3.69,22.96,7.33,303.75,29.68,0.63,0.41,11
2.88,3.57,23.31,7.09,310.42,35.05,0.7,0.78,30
2.95,3.72,24.33,7.45,320.43,39.34,0.75,1.05,24
2.94,3.78,25.02,7.75,327.11,47.21,0.75,1.13,37
3.31,4.1,19.88,7.33,347.14,72.96,0.7,1.17,86
4.81,5.59,15.59,7.45,377.18,110.15,0.7,1.03,123
7.48,8.31,13.19,8.11,410.56,151.63,0.72,0.92,196
10.88,11.99,17.31,10.97,453.95,175.95,1.03,1.03,171
12.37,13.79,23.31,12.52,487.33,154.5,1.23,1.06,159
13.03,14.72,25.36,10.73,500.68,101.57,1.14,0.73,123
14.9,16.62,28.79,9.42,514.03,60.8,1.0,0.36,91
15.2,16.77,38.73,10.49,547.41,42.92,1.03,0.3,93
13.06,14.55,49.35,11.21,547.41,32.54,0.99,0.09,52
10.43,11.8,50.72,10.49,520.71,28.25,0.85,0.0,90
9.88,11.27,50.04,10.25,514.03,22.71,0.78,0.01,95
10.22,11.58,47.98,10.13,520.71,17.52,0.63,0.05,81
10.13,11.29,36.67,8.23,480.65,20.74,0.44,0.02,64
11.03,12.03,26.39,7.33,447.27,25.75,0.4,0.01,54
13.04,14.08,23.99,7.75,433.92,25.03,0.37,0.01,70
12.76,13.8,20.91,7.03,417.23,20.92,0.34,0.02,88
12.03,13.01,17.48,6.38,390.53,18.42,0.36,0.04,63
10.61,11.6,15.94,6.38,367.16,15.74,0.4,0.08,67
8.49,9.56,16.79,6.79,347.14,11.27,0.45,0.27,10
7.34,8.58,18.16,7.21,343.8,12.7,0.57,2.46,24
7.31,8.73,20.05,7.33,357.15,35.41,0.75,4.58,29
7.7,9.3,22.28,7.99,370.5,74.39,0.98,4.02,74
9.63,11.47,22.28,9.89,387.19,135.9,1.3,2.74,141
13.69,15.64,18.51,12.76,413.89,214.58,1.54,1.54,237
10.87,12.32,15.77,10.61,390.53,191.69,1.2,0.76,250
9.62,10.87,16.45,10.13,380.52,178.81,1.06,0.94,184
10.75,11.94,15.08,10.37,380.52,197.41,0.99,1.03,211
12.2,13.39,15.42,10.85,383.85,205.99,0.93,1.01,244
13.77,15.01,20.39,12.04,400.54,200.27,0.96,1.01,225
14.58,15.8,27.42,12.76,423.91,178.81,0.99,0.89,161
15.99,17.35,42.16,13.83,473.98,135.9,1.28,0.91,144
16.36,17.95,58.26,13.11,520.71,90.84,1.31,0.77,79
15.29,16.97,61.69,10.97,527.38,56.51,1.0,0.19,65
15.5,18.06,71.97,6.62,594.14,11.18,1.09,4.14,143
17.35,21.19,65.8,5.42,700.95,0.0,1.84,27.49,67
19.03,23.8,58.26,6.85,781.06,0.0,2.91,50.96,86
20.61,25.56,56.89,9.66,841.14,0.0,3.64,67.06,69
20.79,25.16,46.61,8.7,821.11,0.0,2.18,71.53,70
19.34,22.69,33.93,6.26,727.65,0.0,0.8,62.58,65
15.03,16.76,44.55,7.09,500.68,0.63,0.37,7.82,52
13.43,15.03,32.22,6.08,413.89,1.63,0.31,2.1,90
12.98,14.61,26.05,6.38,380.52,1.14,0.36,2.57,65
13.18,14.94,25.02,7.03,377.18,0.3,0.46,5.25,54
13.8,15.95,26.05,7.63,410.56,2.41,0.78,13.08,55
15.46,18.17,37.01,8.7,480.65,14.31,1.27,20.34,80
19.87,22.9,47.3,17.88,487.33,79.39,1.54,8.72,85
25.56,28.73,43.18,19.55,500.68,155.93,1.58,4.3,175
28.98,31.89,30.16,18.12,494.0,217.44,1.52,1.98,226
20.7,22.44,15.59,11.56,423.91,200.27,0.85,0.99,229
15.8,17.08,11.65,9.18,393.87,188.83,0.63,0.83,222
13.64,14.79,10.8,8.34,380.52,188.83,0.61,0.82,237
11.76,12.8,10.71,7.63,373.84,183.11,0.6,0.83,237
11.3,12.34,12.85,7.99,377.18,180.24,0.71,0.92,210
12.32,13.47,17.31,8.94,393.87,181.67,0.9,1.05,232
16.11,17.73,32.22,13.71,453.95,185.97,1.6,1.58,226
21.84,24.17,51.41,19.31,534.06,188.83,2.47,1.72,246
26.34,29.41,69.23,23.84,600.81,171.66,3.17,0.7,164
32.14,36.3,85.68,24.56,700.95,120.16,3.39,0.01,109
35.52,40.67,105.56,18.84,801.09,57.22,2.6,0.0,143
31.98,37.24,113.79,12.28,834.47,11.18,1.79,1.73,132
25.48,30.09,91.85,8.11,794.41,0.35,1.22,8.94,124
19.74,23.53,65.8,6.14,700.95,0.02,0.83,11.73,72
14.8,17.59,43.87,5.01,594.14,0.02,0.62,11.4,96
10.96,12.89,28.1,4.35,480.65,0.04,0.51,9.95,74
8.98,10.48,20.73,4.41,410.56,0.06,0.48,9.05,24
8.44,9.75,18.16,5.19,377.18,0.04,0.52,10.28,7
8.18,9.48,18.16,6.14,370.5,0.05,0.62,10.84,14
8.9,10.72,20.05,7.09,410.56,0.93,0.99,19.22,17
10.9,13.54,28.79,8.82,507.35,4.43,1.57,33.08,77
15.04,18.65,58.95,20.74,567.44,30.04,2.37,18.78,67
22.4,26.65,71.29,27.66,627.52,87.98,2.85,11.62,127
38.46,43.06,65.12,32.42,640.87,211.72,3.29,5.81,203
36.18,38.8,27.76,20.74,520.71,274.66,2.09,1.93,249
34.93,36.74,15.59,15.5,473.98,288.96,1.63,0.98,201
34.35,35.94,13.71,14.07,453.95,297.55,1.54,0.82,233
33.02,34.49,13.71,13.23,440.6,294.69,1.39,0.79,221
40.4,42.1,15.94,14.42,453.95,306.13,1.3,0.78,230
52.57,54.63,19.54,15.74,494.0,323.3,1.22,0.74,213
73.15,76.04,36.67,18.6,607.49,311.85,1.27,1.06,217
83.33,86.61,48.67,18.12,687.6,254.63,1.17,0.96,246
74.37,77.29,44.55,14.31,667.57,191.69,0.83,0.26,228
70.63,73.45,40.44,11.21,660.9,154.5,0.56,0.0,192
72.86,75.95,44.55,8.94,680.92,124.45,0.51,0.0,152
68.74,71.85,47.98,7.63,674.25,95.84,0.49,0.0,171
61.46,64.25,47.3,6.97,640.87,69.38,0.39,0.0,179
55.16,57.72,44.55,6.38,600.81,49.35,0.37,0.0,153
50.47,52.95,41.13,5.9,560.76,33.62,0.39,0.01,154
45.35,47.84,38.73,4.95,520.71,16.09,0.44,0.23,118
40.89,43.53,35.99,4.95,494.0,2.39,0.59,2.85,131
37.81,40.77,30.85,6.26,480.65,0.05,0.93,10.84,135
35.9,39.41,27.08,7.75,507.35,0.01,1.39,24.36,143
35.27,39.88,23.99,7.27,627.52,0.66,1.85,56.77,124
36.07,41.95,31.53,7.15,854.49,2.57,2.37,103.71,134
33.68,38.11,70.6,23.84,640.87,56.51,2.31,19.67,106
47.37,52.55,76.09,30.52,687.6,145.91,2.91,10.06,164
68.73,74.15,56.21,36.24,700.95,280.38,3.04,4.14,250
46.16,48.61,17.82,19.31,494.0,294.69,1.33,1.15,216
33.03,34.6,11.65,12.52,433.92,248.91,0.85,0.92,203
21.63,22.77,10.88,10.01,397.21,194.55,0.77,1.1,202
16.87,18.01,13.37,10.97,397.21,170.23,0.93,1.56,180
17.56,18.78,15.42,11.56,410.56,161.65,0.95,1.84,154
20.22,21.43,17.14,10.25,423.91,150.2,0.76,2.07,158
29.02,30.63,22.96,11.21,453.95,148.77,0.63,2.24,151
35.09,37.2,26.05,11.32,473.98,141.62,0.49,1.59,177
35.44,38.0,27.08,10.37,473.98,123.02,0.41,0.47,124
33.75,37.13,27.42,9.66,473.98,101.57,0.5,0.01,113
32.4,36.68,30.16,9.3,487.33,80.11,0.62,0.0,108
31.62,36.52,33.24,9.3,500.68,65.09,0.68,0.0,137
30.68,35.68,32.56,9.54,494.0,57.94,0.6,0.0,102
29.33,34.32,29.47,10.37,473.98,57.22,0.55,0.0,121
28.1,32.94,28.45,11.92,467.3,57.22,0.62,0.0,138
26.5,30.55,29.82,13.83,460.62,57.22,0.74,0.0,139
24.92,28.42,33.24,15.74,460.62,53.64,0.89,0.0,53
23.69,27.08,39.07,18.6,467.3,45.78,1.14,0.0,59
24.66,28.31,47.98,22.41,487.33,34.33,1.47,0.01,93
26.51,30.65,61.69,27.18,527.38,18.95,1.98,1.82,125
28.54,33.08,67.86,32.42,580.79,15.2,2.56,13.08,148
29.27,33.69,69.23,34.33,614.17,29.68,2.79,21.01,140
30.23,34.25,71.97,34.81,614.17,68.66,2.85,16.54,134
38.39,42.28,67.17,37.19,614.17,160.22,2.98,8.94,185
39.03,41.95,38.73,29.09,534.06,240.33,2.25,3.19,229
33.34,35.84,20.91,20.98,473.98,251.77,1.63,1.4,239
23.46,25.83,15.59,14.19,423.91,208.85,1.17,1.13,225
15.33,17.42,15.08,10.49,393.87,141.62,0.93,1.3,192
13.08,15.05,17.65,10.01,397.21,101.57,0.97,1.4,129
13.45,15.38,21.08,9.66,407.22,80.82,1.01,1.03,81
15.74,18.13,30.5,12.4,447.27,65.8,1.42,1.05,86
17.61,20.54,37.36,14.78,480.65,55.79,1.71,0.61,99
17.77,20.87,37.7,15.02,487.33,49.35,1.66,0.13,52
17.7,20.98,37.36,15.14,487.33,45.06,1.57,0.01,94
17.98,21.45,39.76,15.5,494.0,38.98,1.47,0.0,58
18.71,22.34,44.55,16.21,507.35,31.83,1.44,0.01,73
20.0,23.88,51.41,13.35,540.73,17.52,1.06,0.29,99
21.13,24.92,50.72,9.66,560.76,8.23,0.72,0.66,69
22.16,25.84,46.61,8.23,554.08,5.72,0.63,0.98,81
23.25,26.74,44.55,8.11,547.41,3.08,0.59,1.77,89
24.32,27.75,43.87,8.46,540.73,1.65,0.5,2.63,99
25.49,29.2,45.24,10.01,540.73,1.15,0.48,3.16,133
28.66,33.24,59.63,21.22,554.08,2.19,0.71,2.35,150
31.33,36.42,64.43,25.03,580.79,0.5,0.87,7.93,126
32.69,38.23,63.06,25.99,614.17,0.87,1.14,17.66,110
32.14,37.45,64.43,26.23,627.52,2.91,1.23,23.47,138
31.02,35.63,68.55,26.7,627.52,3.93,1.2,23.47,140
30.69,35.03,75.4,28.85,627.52,5.68,1.36,21.9,118
27.72,31.41,79.51,27.18,594.14,8.67,1.17,12.63,120
24.48,27.92,76.09,24.56,567.44,18.42,1.04,5.09,133
23.13,26.56,65.12,22.41,547.41,47.21,1.06,2.01,62
22.32,25.29,52.09,20.27,507.35,83.68,1.03,0.75,69
21.39,23.95,39.07,17.64,480.65,107.29,1.01,0.23,132
18.69,20.87,30.16,14.19,447.27,105.86,0.96,0.08,136
16.38,18.46,29.13,12.4,433.92,85.12,1.09,0.07,67
16.52,18.76,31.19,12.4,447.27,66.52,1.2,0.09,100
17.48,19.7,30.16,11.92,453.95,59.37,1.11,0.03,80
20.16,23.17,52.09,9.3,547.41,23.6,1.76,0.61,58
23.73,27.96,67.86,9.89,694.27,0.5,3.42,13.52,68
26.25,31.25,69.23,12.16,801.09,0.0,4.75,34.87,134
27.34,32.56,71.97,14.54,854.49,0.0,5.38,46.49,115
28.62,33.94,74.03,17.17,894.55,0.0,5.7,50.96,131
30.62,35.81,73.34,19.79,894.55,0.0,5.57,50.07,145
31.06,35.66,71.97,22.41,807.76,0.0,4.31,32.19,139
31.87,36.19,69.92,25.27,720.98,0.01,3.2,19.45,114
33.17,37.39,67.17,26.46,667.57,0.02,2.28,13.75,101
33.54,37.45,68.55,27.66,607.49,0.17,1.39,8.05,141
34.29,38.26,69.23,29.56,607.49,1.05,1.55,11.4,139
37.28,41.83,72.66,35.29,660.9,4.16,2.01,20.56,127
37.57,42.19,80.88,37.67,687.6,1.48,1.99,20.12,133
32.21,36.25,78.83,32.9,660.9,1.61,1.8,13.63,105
25.12,28.4,70.6,26.7,587.46,4.74,1.66,5.14,138
17.42,19.75,50.72,19.31,507.35,21.28,1.3,0.98,97
12.52,14.27,37.7,15.26,467.3,36.12,1.14,1.22,72
9.71,11.17,30.85,13.71,447.27,50.78,1.08,2.26,14
9.24,10.6,26.39,12.99,440.6,75.82,1.01,3.19,89
9.87,11.28,27.76,12.87,433.92,78.68,0.99,2.32,70
11.33,12.8,30.16,12.16,440.6,70.81,0.95,1.76,73
13.8,15.38,35.3,12.28,453.95,57.22,0.96,0.5,90
16.6,18.54,38.39,13.95,473.98,47.21,1.0,0.14,59
17.1,19.26,36.33,12.64,473.98,43.99,0.88,0.02,72
15.08,16.91,31.53,9.66,453.95,42.2,0.71,0.0,65
10.77,12.08,26.73,7.99,440.6,40.05,0.66,0.0,89
7.09,8.18,23.99,7.39,417.23,38.98,0.63,0.0,22
5.63,6.62,20.56,7.15,393.87,40.77,0.55,0.0,38
6.11,7.25,21.93,9.06,387.19,39.34,0.65,0.0,9
6.97,8.38,27.42,12.16,393.87,33.62,0.84,0.01,30
8.24,9.92,37.01,15.26,413.89,21.1,1.03,0.07,36
10.16,12.21,48.67,17.88,433.92,6.71,1.11,0.92,92
11.78,14.07,50.72,17.64,447.27,0.87,0.93,3.86,77
12.31,14.6,41.81,14.19,440.6,0.37,0.72,5.64,88
12.77,14.98,31.87,11.56,447.27,0.72,0.8,9.05,85
13.83,15.83,27.42,10.61,473.98,2.86,0.95,13.08,72
12.81,14.37,30.5,8.94,487.33,17.52,0.97,7.93,96
12.75,14.03,25.7,7.45,487.33,59.37,0.89,2.71,99
13.96,14.99,16.96,6.32,480.65,94.41,0.79,1.26,70
11.08,11.84,12.51,5.13,447.27,103.0,0.69,0.81,142
7.64,8.32,12.68,4.89,420.57,97.27,0.71,0.82,81
6.02,6.71,13.54,5.07,403.88,97.27,0.78,0.95,97
4.58,5.26,14.05,4.95,393.87,92.98,0.78,0.79,90
3.12,3.71,13.88,4.29,387.19,78.68,0.7,0.51,64
2.2,2.68,13.54,3.61,383.85,62.94,0.63,0.41,87
2.07,2.7,19.02,4.23,380.52,52.21,0.88,1.13,26
2.6,3.5,23.99,4.95,360.49,54.36,1.14,1.72,16
3.35,4.44,25.7,4.95,330.45,52.93,1.2,0.77,16
4.16,5.41,26.73,4.65,313.76,41.84,1.14,0.01,43
4.6,5.95,27.08,3.99,307.08,29.33,0.91,0.01,29
4.34,5.65,26.05,3.4,297.07,19.49,0.62,0.12,1
3.69,4.84,23.31,3.13,280.38,14.13,0.4,0.23,46
3.18,4.17,19.36,3.16,260.35,13.59,0.33,0.2,12
3.02,3.9,15.77,3.25,240.33,15.2,0.31,0.13,31
3.11,3.94,13.71,3.28,226.97,18.24,0.31,0.08,33
3.27,4.11,13.54,3.4,220.3,20.74,0.32,0.06,12
3.44,4.33,14.91,3.7,220.3,21.1,0.36,0.08,49
3.63,4.65,18.16,4.17,226.97,19.13,0.46,0.14,41
4.18,5.54,25.02,5.01,263.69,14.66,0.85,3.41,9
5.06,6.83,28.45,6.38,320.43,19.85,1.41,12.63,42
5.94,7.81,28.79,8.34,327.11,39.7,1.66,11.73,12
7.31,9.26,27.76,9.3,320.43,77.25,1.74,7.6,68
9.57,11.47,21.76,9.89,307.08,137.33,1.65,3.52,120
9.69,10.87,11.14,7.15,267.03,161.65,1.17,1.42,192
9.8,10.77,9.42,6.56,257.02,165.94,1.11,1.15,195
10.25,11.19,9.85,6.85,260.35,173.09,1.16,1.12,197
10.44,11.39,10.54,7.09,263.69,177.38,1.2,1.12,196
10.42,11.41,12.17,7.33,270.37,177.38,1.27,1.2,166
9.83,10.85,14.74,7.39,280.38,171.66,1.31,1.36,175
10.77,12.24,36.33,8.94,357.15,154.5,1.99,3.05,194
12.34,14.46,62.38,9.54,460.62,125.89,2.66,3.8,106
13.08,15.84,77.46,9.42,520.71,91.55,2.94,1.49,123
13.94,17.26,83.63,9.54,554.08,59.37,3.07,0.01,116
14.32,17.98,86.37,8.46,574.11,33.62,2.88,0.0,113
13.87,17.39,79.51,6.79,540.73,18.6,2.15,0.13,149
12.59,15.4,60.32,5.48,460.62,17.88,1.25,0.1,90
11.58,13.77,42.84,5.07,387.19,20.92,0.8,0.03,53
10.98,12.77,32.22,4.89,337.12,20.21,0.57,0.03,99
10.35,11.93,26.39,4.65,303.75,17.34,0.46,0.07,91
9.58,11.07,23.31,4.59,280.38,14.31,0.45,0.15,12
9.06,10.55,22.62,4.83,270.37,12.7,0.49,0.24,23
8.92,10.51,24.68,5.25,273.7,10.55,0.63,0.47,1
9.42,11.4,30.16,6.14,313.76,8.85,1.12,5.14,20
10.8,13.28,37.36,7.75,377.18,22.17,1.8,13.41,57
12.48,15.31,44.55,10.37,410.56,52.93,2.25,12.63,78
15.26,18.41,47.98,12.04,433.92,108.72,2.47,8.83,134
21.06,24.44,40.44,13.71,447.27,205.99,2.53,4.3,242
16.69,18.42,13.71,9.3,300.41,208.85,1.38,1.3,247
14.32,15.5,9.42,7.21,260.35,191.69,1.04,0.96,242
12.97,13.98,9.08,6.68,253.68,183.11,0.97,0.94,222
12.14,13.07,10.2,6.56,250.34,171.66,0.96,0.92,195
12.35,13.39,14.57,7.57,257.02,163.08,1.11,0.86,173
13.0,14.17,20.39,8.46,277.04,153.06,1.25,0.49,151
18.23,20.68,85.0,9.42,520.71,72.96,3.04,2.6,102
24.04,28.27,131.61,10.13,761.03,17.34,4.88,12.96,118
28.64,34.88,143.95,12.16,921.25,2.08,6.84,30.85,131
32.07,40.04,145.32,15.5,1001.36,0.04,8.74,42.47,125
34.1,43.26,128.87,14.78,1014.71,0.0,8.11,52.3,120
34.5,44.1,109.67,11.09,1028.06,0.0,5.51,62.58,136
33.06,41.9,100.08,9.3,974.66,0.0,3.77,58.11,126
31.2,39.41,89.11,8.11,934.6,0.0,2.18,59.01,129
27.51,34.63,74.71,6.79,847.82,0.0,1.14,56.33,125
20.96,26.45,56.21,5.84,687.6,0.0,0.7,45.6,68
15.37,19.28,41.81,5.72,520.71,0.0,0.59,30.4,89
13.02,15.98,35.3,6.26,413.89,0.02,0.59,17.66,92
13.17,15.8,36.33,7.27,373.84,0.25,0.73,9.28,54
15.09,18.08,42.84,8.7,407.22,1.54,1.3,11.29,79
17.05,20.45,52.09,11.32,460.62,9.03,2.06,15.87,85
17.81,21.12,48.67,16.21,427.25,45.42,2.37,10.51,66
19.58,22.9,45.24,18.84,420.57,97.27,2.66,7.82,64
22.78,25.93,36.33,20.03,413.89,164.51,2.6,4.53,176
19.69,21.62,19.54,12.99,353.81,174.52,1.36,1.65,193
17.06,19.01,15.08,9.78,337.12,143.05,0.98,1.49,169
16.96,20.08,12.68,8.46,337.12,131.61,0.82,1.29,133
17.95,22.43,13.71,9.06,340.46,127.32,0.89,1.3,102
